date,origin,destination,vessel_class,freight_rate,congestion,weather_alert,geopolitics_index,fuel_cost
2026-08-15,HYPT,HALD,capesize,7.17,36,False,9.907526926035429,601.182972930123
2026-08-16,HYPT,HALD,capesize,7.14,35,False,9.576491866116413,598.587394293051
2026-08-17,HYPT,HALD,capesize,7.17,31,False,9.796241139818196,597.1322958016715
2026-08-18,HYPT,HALD,capesize,7.19,36,False,9.897749505277064,596.2747820959687
2026-08-19,HYPT,HALD,capesize,7.2,38,False,9.143427374732445,603.0999230230308
2026-08-20,HYPT,HALD,capesize,7.18,34,False,9.204699952768596,594.5729001773104
2026-08-21,HYPT,HALD,capesize,7.19,32,False,10.849445086745202,602.2016686875464
2026-08-22,HYPT,HALD,capesize,7.16,36,False,9.704078975434852,602.1285920783046
2026-08-23,HYPT,HALD,capesize,7.16,33,False,10.899229001653543,601.9466955334798
2026-08-24,HYPT,HALD,capesize,7.12,37,False,10.541418426362776,596.284182771368
2026-08-25,HYPT,HALD,capesize,7.15,30,False,10.628528685718868,594.7820821182446
2026-08-26,HYPT,HALD,capesize,7.19,30,False,9.899926056527095,597.2191833483654
2026-08-27,HYPT,HALD,capesize,7.16,35,False,9.965109101530246,594.4580397001871
2026-08-28,HYPT,HALD,capesize,7.17,31,False,10.181291683054003,590.8985661791227
2026-07-24,HYPT,HALD,handysize,14.18,37,False,9.791190142163714,593.8635192052556
2026-07-25,HYPT,HALD,handysize,14.28,38,False,9.704335504848247,594.0985116216818
2026-07-26,HYPT,HALD,handysize,14.24,30,False,9.693435487276265,604.1320275303412
2026-07-27,HYPT,HALD,handysize,14.27,34,False,9.259950173668882,590.5494021903468
2026-07-28,HYPT,HALD,handysize,14.33,36,False,9.854051642573353,601.2855648948844
2026-07-29,HYPT,HALD,handysize,14.18,35,False,9.688600655262702,598.5653992424559
2026-07-30,HYPT,HALD,handysize,14.25,33,False,9.591069629736905,594.723535194014
2026-07-31,HYPT,HALD,handysize,14.28,38,False,10.49229887044398,592.4016250797421
2026-08-01,HYPT,HALD,handysize,14.12,35,False,9.415409424808916,591.3760152049913
2026-08-02,HYPT,HALD,handysize,14.29,31,False,10.98308937692111,597.1680706402101
2026-08-03,HYPT,HALD,handysize,14.3,38,False,9.839774688639919,597.9523549850487
2026-08-04,HYPT,HALD,handysize,14.26,37,False,9.628191852008726,604.0454070578761
2026-08-05,HYPT,HALD,handysize,14.29,35,False,9.206185610520844,604.1948689606772
2026-08-06,HYPT,HALD,handysize,14.13,33,False,10.02605188779549,590.0367373357907
2026-08-07,HYPT,HALD,handysize,14.22,30,False,9.611232619291073,596.287682212372
2026-08-08,HYPT,HALD,handysize,14.18,34,False,9.66614287570836,590.3575494999792
2026-08-09,HYPT,HALD,handysize,14.35,30,False,9.63601463113723,604.4024563972238
2026-08-10,HYPT,HALD,handysize,14.24,32,False,9.787260169534738,591.6107306566809
2026-08-11,HYPT,HALD,handysize,14.22,37,False,10.231592636381318,597.0079096362315
2026-08-12,HYPT,HALD,handysize,14.27,33,False,10.94092272764808,592.6110329165961
2026-08-13,HYPT,HALD,handysize,14.16,37,False,9.563164379787429,593.3030603301106
2026-08-14,HYPT,HALD,handysize,14.31,35,False,10.608935782648663,597.3850697639795
2026-08-15,HYPT,HALD,handysize,14.26,36,False,9.907526926035429,601.182972930123
2026-08-16,HYPT,HALD,handysize,14.23,35,False,9.576491866116413,598.587394293051
2026-08-17,HYPT,HALD,handysize,14.27,31,False,9.796241139818196,597.1322958016715
2026-08-18,HYPT,HALD,handysize,14.31,36,False,9.897749505277064,596.2747820959687
2026-08-19,HYPT,HALD,handysize,14.34,38,False,9.143427374732445,603.0999230230308
2026-08-20,HYPT,HALD,handysize,14.27,34,False,9.204699952768596,594.5729001773104
2026-08-21,HYPT,HALD,handysize,14.32,32,False,10.849445086745202,602.2016686875464
2026-08-22,HYPT,HALD,handysize,14.25,36,False,9.704078975434852,602.1285920783046
2026-08-23,HYPT,HALD,handysize,14.25,33,False,10.899229001653543,601.9466955334798
2026-08-24,HYPT,HALD,handysize,14.17,37,False,10.541418426362776,596.284182771368
2026-08-25,HYPT,HALD,handysize,14.23,30,False,10.628528685718868,594.7820821182446
2026-08-26,HYPT,HALD,handysize,14.31,30,False,9.899926056527095,597.2191833483654
2026-08-27,HYPT,HALD,handysize,14.24,35,False,9.965109101530246,594.4580397001871
2026-08-28,HYPT,HALD,handysize,14.27,31,False,10.181291683054003,590.8985661791227
2026-07-24,HYPT,HALD,panamax,9.54,37,False,9.791190142163714,593.8635192052556
2026-07-25,HYPT,HALD,panamax,9.61,38,False,9.704335504848247,594.0985116216818
2026-07-26,HYPT,HALD,panamax,9.57,30,False,9.693435487276265,604.1320275303412
2026-07-27,HYPT,HALD,panamax,9.6,34,False,9.259950173668882,590.5494021903468
2026-07-28,HYPT,HALD,panamax,9.64,36,False,9.854051642573353,601.2855648948844
2026-07-29,HYPT,HALD,panamax,9.54,35,False,9.688600655262702,598.5653992424559
2026-07-30,HYPT,HALD,panamax,9.59,33,False,9.591069629736905,594.723535194014
2026-07-31,HYPT,HALD,panamax,9.61,38,False,10.49229887044398,592.4016250797421
2026-08-01,HYPT,HALD,panamax,9.5,35,False,9.415409424808916,591.3760152049913
2026-08-02,HYPT,HALD,panamax,9.61,31,False,10.98308937692111,597.1680706402101
2026-08-03,HYPT,HALD,panamax,9.62,38,False,9.839774688639919,597.9523549850487
2026-08-04,HYPT,HALD,panamax,9.58,37,False,9.628191852008726,604.0454070578761
2026-08-05,HYPT,HALD,panamax,9.61,35,False,9.206185610520844,604.1948689606772
2026-08-06,HYPT,HALD,panamax,9.51,33,False,10.02605188779549,590.0367373357907
2026-08-07,HYPT,HALD,panamax,9.56,30,False,9.611232619291073,596.287682212372
2026-08-08,HYPT,HALD,panamax,9.54,34,False,9.66614287570836,590.3575494999792
2026-08-09,HYPT,HALD,panamax,9.65,30,False,9.63601463113723,604.4024563972238
2026-08-10,HYPT,HALD,panamax,9.58,32,False,9.787260169534738,591.6107306566809
2026-08-11,HYPT,HALD,panamax,9.56,37,False,10.231592636381318,597.0079096362315
2026-08-12,HYPT,HALD,panamax,9.6,33,False,10.94092272764808,592.6110329165961
2026-08-13,HYPT,HALD,panamax,9.52,37,False,9.563164379787429,593.3030603301106
2026-08-14,HYPT,HALD,panamax,9.63,35,False,10.608935782648663,597.3850697639795
2026-08-15,HYPT,HALD,panamax,9.59,36,False,9.907526926035429,601.182972930123
2026-08-16,HYPT,HALD,panamax,9.56,35,False,9.576491866116413,598.587394293051
2026-08-17,HYPT,HALD,panamax,9.6,31,False,9.796241139818196,597.1322958016715
2026-08-18,HYPT,HALD,panamax,9.63,36,False,9.897749505277064,596.2747820959687
2026-08-19,HYPT,HALD,panamax,9.65,38,False,9.143427374732445,603.0999230230308
2026-08-20,HYPT,HALD,panamax,9.6,34,False,9.204699952768596,594.5729001773104
2026-08-21,HYPT,HALD,panamax,9.63,32,False,10.849445086745202,602.2016686875464
2026-08-22,HYPT,HALD,panamax,9.58,36,False,9.704078975434852,602.1285920783046
2026-08-23,HYPT,HALD,panamax,9.58,33,False,10.899229001653543,601.9466955334798
2026-08-24,HYPT,HALD,panamax,9.53,37,False,10.541418426362776,596.284182771368
2026-08-25,HYPT,HALD,panamax,9.57,30,False,10.628528685718868,594.7820821182446
2026-08-26,HYPT,HALD,panamax,9.63,30,False,9.899926056527095,597.2191833483654
2026-08-27,HYPT,HALD,panamax,9.58,35,False,9.965109101530246,594.4580397001871
2026-08-28,HYPT,HALD,panamax,9.6,31,False,10.181291683054003,590.8985661791227
2026-07-24,HYPT,HALD,supramax,10.42,37,False,9.791190142163714,593.8635192052556
2026-07-25,HYPT,HALD,supramax,10.49,38,False,9.704335504848247,594.0985116216818
2026-07-26,HYPT,HALD,supramax,10.46,30,False,9.693435487276265,604.1320275303412
2026-07-27,HYPT,HALD,supramax,10.49,34,False,9.259950173668882,590.5494021903468
2026-07-28,HYPT,HALD,supramax,10.53,36,False,9.854051642573353,601.2855648948844
2026-07-29,HYPT,HALD,supramax,10.42,35,False,9.688600655262702,598.5653992424559
2026-07-30,HYPT,HALD,supramax,10.48,33,False,9.591069629736905,594.723535194014
2026-07-31,HYPT,HALD,supramax,10.49,38,False,10.49229887044398,592.4016250797421
2026-08-01,HYPT,HALD,supramax,10.38,35,False,9.415409424808916,591.3760152049913
2026-08-02,HYPT,HALD,supramax,10.5,31,False,10.98308937692111,597.1680706402101
2026-08-03,HYPT,HALD,supramax,10.51,38,False,9.839774688639919,597.9523549850487
2026-08-04,HYPT,HALD,supramax,10.48,37,False,9.628191852008726,604.0454070578761
2026-08-05,HYPT,HALD,supramax,10.5,35,False,9.206185610520844,604.1948689606772
2026-08-06,HYPT,HALD,supramax,10.39,33,False,10.02605188779549,590.0367373357907
2026-08-07,HYPT,HALD,supramax,10.45,30,False,9.611232619291073,596.287682212372
2026-08-08,HYPT,HALD,supramax,10.42,34,False,9.66614287570836,590.3575494999792
2026-08-09,HYPT,HALD,supramax,10.55,30,False,9.63601463113723,604.4024563972238
2026-08-10,HYPT,HALD,supramax,10.47,32,False,9.787260169534738,591.6107306566809
2026-08-11,HYPT,HALD,supramax,10.45,37,False,10.231592636381318,597.0079096362315
2026-08-12,HYPT,HALD,supramax,10.49,33,False,10.94092272764808,592.6110329165961
2026-08-13,HYPT,HALD,supramax,10.4,37,False,9.563164379787429,593.3030603301106
2026-08-14,HYPT,HALD,supramax,10.52,35,False,10.608935782648663,597.3850697639795
2026-08-15,HYPT,HALD,supramax,10.48,36,False,9.907526926035429,601.182972930123
2026-08-16,HYPT,HALD,supramax,10.45,35,False,9.576491866116413,598.587394293051
2026-08-17,HYPT,HALD,supramax,10.48,31,False,9.796241139818196,597.1322958016715
2026-08-18,HYPT,HALD,supramax,10.52,36,False,9.897749505277064,596.2747820959687
2026-08-19,HYPT,HALD,supramax,10.54,38,False,9.143427374732445,603.0999230230308
2026-08-20,HYPT,HALD,supramax,10.49,34,False,9.204699952768596,594.5729001773104
2026-08-21,HYPT,HALD,supramax,10.52,32,False,10.849445086745202,602.2016686875464
2026-08-22,HYPT,HALD,supramax,10.47,36,False,9.704078975434852,602.1285920783046
2026-08-23,HYPT,HALD,supramax,10.47,33,False,10.899229001653543,601.9466955334798
2026-08-24,HYPT,HALD,supramax,10.41,37,False,10.541418426362776,596.284182771368
2026-08-25,HYPT,HALD,supramax,10.46,30,False,10.628528685718868,594.7820821182446
2026-08-26,HYPT,HALD,supramax,10.52,30,False,9.899926056527095,597.2191833483654
2026-08-27,HYPT,HALD,supramax,10.47,35,False,9.965109101530246,594.4580397001871
2026-08-28,HYPT,HALD,supramax,10.49,31,False,10.181291683054003,590.8985661791227
2026-07-24,HYPT,PRDP,capesize,7.01,21,False,9.540818973771977,593.8635192052556
2026-07-25,HYPT,PRDP,capesize,7.06,15,False,10.841376876483999,594.0985116216818
2026-07-26,HYPT,PRDP,capesize,7.03,21,False,10.580125212698103,604.1320275303412
2026-07-27,HYPT,PRDP,capesize,7.05,22,False,10.099032855044614,590.5494021903468
2026-07-28,HYPT,PRDP,capesize,7.08,21,False,10.958178644183231,601.2855648948844
2026-07-29,HYPT,PRDP,capesize,7.01,15,False,9.97934638824699,598.5653992424559
2026-07-30,HYPT,PRDP,capesize,7.04,21,False,10.594352942580025,594.723535194014
2026-07-31,HYPT,PRDP,capesize,7.06,15,False,9.955502179523021,592.4016250797421
2026-08-01,HYPT,PRDP,capesize,6.98,21,False,9.226830565130678,591.3760152049913
2026-08-02,HYPT,PRDP,capesize,7.06,17,False,10.764058338743771,597.1680706402101
2026-08-03,HYPT,PRDP,capesize,7.07,16,False,10.245530890820385,597.9523549850487
2026-08-04,HYPT,PRDP,capesize,7.04,18,False,10.583390644092368,604.0454070578761
2026-08-05,HYPT,PRDP,capesize,7.06,17,False,9.544489765204876,604.1948689606772
2026-08-06,HYPT,PRDP,capesize,6.99,18,False,9.352428134565786,590.0367373357907
2026-08-07,HYPT,PRDP,capesize,7.03,15,False,9.74745173701762,596.287682212372
2026-08-08,HYPT,PRDP,capesize,7.01,17,False,10.668059470176951,590.3575494999792
2026-08-09,HYPT,PRDP,capesize,7.09,20,False,9.979508706500454,604.4024563972238
2026-08-10,HYPT,PRDP,capesize,7.04,19,False,9.206460070387859,591.6107306566809
2026-08-11,HYPT,PRDP,capesize,7.03,22,False,10.326546913706398,597.0079096362315
2026-08-12,HYPT,PRDP,capesize,7.06,22,False,10.337649560605668,592.6110329165961
2026-08-13,HYPT,PRDP,capesize,7.0,22,False,10.809587497834146,593.3030603301106
2026-08-14,HYPT,PRDP,capesize,7.07,15,False,10.391614252140144,597.3850697639795
2026-08-15,HYPT,PRDP,capesize,7.05,21,False,9.593939507973033,601.182972930123
2026-08-16,HYPT,PRDP,capesize,7.03,19,False,9.165303340449382,598.587394293051
2026-08-17,HYPT,PRDP,capesize,7.05,16,False,9.682670912976443,597.1322958016715
2026-08-18,HYPT,PRDP,capesize,7.07,18,False,10.192618020278417,596.2747820959687
2026-08-19,HYPT,PRDP,capesize,7.09,21,False,9.01937198063553,603.0999230230308
2026-08-20,HYPT,PRDP,capesize,7.06,16,True,10.353408386395836,594.5729001773104
2026-08-21,HYPT,PRDP,capesize,7.08,18,False,9.046192962658191,602.2016686875464
2026-08-22,HYPT,PRDP,capesize,7.04,19,False,10.433920233379851,602.1285920783046
2026-08-23,HYPT,PRDP,capesize,7.04,15,False,10.358092545451932,601.9466955334798
2026-08-24,HYPT,PRDP,capesize,7.0,15,False,9.216909103061523,596.284182771368
2026-08-25,HYPT,PRDP,capesize,7.03,16,False,10.2588757219284,594.7820821182446
2026-08-26,HYPT,PRDP,capesize,7.07,22,False,9.356025899872643,597.2191833483654
2026-08-27,HYPT,PRDP,capesize,7.04,21,False,10.857657366109946,594.4580397001871
2026-08-28,HYPT,PRDP,capesize,7.05,21,False,10.214291167141052,590.8985661791227
2026-07-24,HYPT,PRDP,handysize,13.95,21,False,9.540818973771977,593.8635192052556
2026-07-25,HYPT,PRDP,handysize,14.04,15,False,10.841376876483999,594.0985116216818
2026-07-26,HYPT,PRDP,handysize,14.01,21,False,10.580125212698103,604.1320275303412
2026-07-27,HYPT,PRDP,handysize,14.03,22,False,10.099032855044614,590.5494021903468
2026-07-28,HYPT,PRDP,handysize,14.09,21,False,10.958178644183231,601.2855648948844
2026-07-29,HYPT,PRDP,handysize,13.94,15,False,9.97934638824699,598.5653992424559
2026-07-30,HYPT,PRDP,handysize,14.02,21,False,10.594352942580025,594.723535194014
2026-07-31,HYPT,PRDP,handysize,14.04,15,False,9.955502179523021,592.4016250797421
2026-08-01,HYPT,PRDP,handysize,13.88,21,False,9.226830565130678,591.3760152049913
2026-08-02,HYPT,PRDP,handysize,14.05,17,False,10.764058338743771,597.1680706402101
2026-08-03,HYPT,PRDP,handysize,14.07,16,False,10.245530890820385,597.9523549850487
2026-08-04,HYPT,PRDP,handysize,14.02,18,False,10.583390644092368,604.0454070578761
2026-08-05,HYPT,PRDP,handysize,14.05,17,False,9.544489765204876,604.1948689606772
2026-08-06,HYPT,PRDP,handysize,13.9,18,False,9.352428134565786,590.0367373357907
2026-08-07,HYPT,PRDP,handysize,13.98,15,False,9.74745173701762,596.287682212372
2026-08-08,HYPT,PRDP,handysize,13.94,17,False,10.668059470176951,590.3575494999792
2026-08-09,HYPT,PRDP,handysize,14.11,20,False,9.979508706500454,604.4024563972238
2026-08-10,HYPT,PRDP,handysize,14.0,19,False,9.206460070387859,591.6107306566809
2026-08-11,HYPT,PRDP,handysize,13.98,22,False,10.326546913706398,597.0079096362315
2026-08-12,HYPT,PRDP,handysize,14.04,22,False,10.337649560605668,592.6110329165961
2026-08-13,HYPT,PRDP,handysize,13.92,22,False,10.809587497834146,593.3030603301106
2026-08-14,HYPT,PRDP,handysize,14.08,15,False,10.391614252140144,597.3850697639795
2026-08-15,HYPT,PRDP,handysize,14.03,21,False,9.593939507973033,601.182972930123
2026-08-16,HYPT,PRDP,handysize,13.99,19,False,9.165303340449382,598.587394293051
2026-08-17,HYPT,PRDP,handysize,14.03,16,False,9.682670912976443,597.1322958016715
2026-08-18,HYPT,PRDP,handysize,14.07,18,False,10.192618020278417,596.2747820959687
2026-08-19,HYPT,PRDP,handysize,14.1,21,False,9.01937198063553,603.0999230230308
2026-08-20,HYPT,PRDP,handysize,14.04,16,True,10.353408386395836,594.5729001773104
2026-08-21,HYPT,PRDP,handysize,14.08,18,False,9.046192962658191,602.2016686875464
2026-08-22,HYPT,PRDP,handysize,14.01,19,False,10.433920233379851,602.1285920783046
2026-08-23,HYPT,PRDP,handysize,14.01,15,False,10.358092545451932,601.9466955334798
2026-08-24,HYPT,PRDP,handysize,13.94,15,False,9.216909103061523,596.284182771368
2026-08-25,HYPT,PRDP,handysize,13.99,16,False,10.2588757219284,594.7820821182446
2026-08-26,HYPT,PRDP,handysize,14.07,22,False,9.356025899872643,597.2191833483654
2026-08-27,HYPT,PRDP,handysize,14.01,21,False,10.857657366109946,594.4580397001871
2026-08-28,HYPT,PRDP,handysize,14.04,21,False,10.214291167141052,590.8985661791227
2026-07-24,HYPT,PRDP,panamax,9.38,21,False,9.540818973771977,593.8635192052556
2026-07-25,HYPT,PRDP,panamax,9.45,15,False,10.841376876483999,594.0985116216818
2026-07-26,HYPT,PRDP,panamax,9.42,21,False,10.580125212698103,604.1320275303412
2026-07-27,HYPT,PRDP,panamax,9.44,22,False,10.099032855044614,590.5494021903468
2026-07-28,HYPT,PRDP,panamax,9.48,21,False,10.958178644183231,601.2855648948844
2026-07-29,HYPT,PRDP,panamax,9.38,15,False,9.97934638824699,598.5653992424559
2026-07-30,HYPT,PRDP,panamax,9.43,21,False,10.594352942580025,594.723535194014
2026-07-31,HYPT,PRDP,panamax,9.45,15,False,9.955502179523021,592.4016250797421
2026-08-01,HYPT,PRDP,panamax,9.34,21,False,9.226830565130678,591.3760152049913
2026-08-02,HYPT,PRDP,panamax,9.46,17,False,10.764058338743771,597.1680706402101
2026-08-03,HYPT,PRDP,panamax,9.46,16,False,10.245530890820385,597.9523549850487
2026-08-04,HYPT,PRDP,panamax,9.43,18,False,10.583390644092368,604.0454070578761
2026-08-05,HYPT,PRDP,panamax,9.45,17,False,9.544489765204876,604.1948689606772
2026-08-06,HYPT,PRDP,panamax,9.35,18,False,9.352428134565786,590.0367373357907
2026-08-07,HYPT,PRDP,panamax,9.41,15,False,9.74745173701762,596.287682212372
2026-08-08,HYPT,PRDP,panamax,9.39,17,False,10.668059470176951,590.3575494999792
2026-08-09,HYPT,PRDP,panamax,9.5,20,False,9.979508706500454,604.4024563972238
2026-08-10,HYPT,PRDP,panamax,9.43,19,False,9.206460070387859,591.6107306566809
2026-08-11,HYPT,PRDP,panamax,9.41,22,False,10.326546913706398,597.0079096362315
2026-08-12,HYPT,PRDP,panamax,9.45,22,False,10.337649560605668,592.6110329165961
2026-08-13,HYPT,PRDP,panamax,9.36,22,False,10.809587497834146,593.3030603301106
2026-08-14,HYPT,PRDP,panamax,9.47,15,False,10.391614252140144,597.3850697639795
2026-08-15,HYPT,PRDP,panamax,9.44,21,False,9.593939507973033,601.182972930123
2026-08-16,HYPT,PRDP,panamax,9.41,19,False,9.165303340449382,598.587394293051
2026-08-17,HYPT,PRDP,panamax,9.44,16,False,9.682670912976443,597.1322958016715
2026-08-18,HYPT,PRDP,panamax,9.47,18,False,10.192618020278417,596.2747820959687
2026-08-19,HYPT,PRDP,panamax,9.49,21,False,9.01937198063553,603.0999230230308
2026-08-20,HYPT,PRDP,panamax,9.45,16,True,10.353408386395836,594.5729001773104
2026-08-21,HYPT,PRDP,panamax,9.47,18,False,9.046192962658191,602.2016686875464
2026-08-22,HYPT,PRDP,panamax,9.42,19,False,10.433920233379851,602.1285920783046
2026-08-23,HYPT,PRDP,panamax,9.42,15,False,10.358092545451932,601.9466955334798
2026-08-24,HYPT,PRDP,panamax,9.37,15,False,9.216909103061523,596.284182771368
2026-08-25,HYPT,PRDP,panamax,9.42,16,False,10.2588757219284,594.7820821182446
2026-08-26,HYPT,PRDP,panamax,9.47,22,False,9.356025899872643,597.2191833483654
2026-08-27,HYPT,PRDP,panamax,9.42,21,False,10.857657366109946,594.4580397001871
2026-08-28,HYPT,PRDP,panamax,9.44,21,False,10.214291167141052,590.8985661791227
2026-07-24,HYPT,PRDP,supramax,10.25,21,False,9.540818973771977,593.8635192052556
2026-07-25,HYPT,PRDP,supramax,10.32,15,False,10.841376876483999,594.0985116216818
2026-07-26,HYPT,PRDP,supramax,10.29,21,False,10.580125212698103,604.1320275303412
2026-07-27,HYPT,PRDP,supramax,10.31,22,False,10.099032855044614,590.5494021903468
2026-07-28,HYPT,PRDP,supramax,10.36,21,False,10.958178644183231,601.2855648948844
2026-07-29,HYPT,PRDP,supramax,10.25,15,False,9.97934638824699,598.5653992424559
2026-07-30,HYPT,PRDP,supramax,10.3,21,False,10.594352942580025,594.723535194014
2026-07-31,HYPT,PRDP,supramax,10.32,15,False,9.955502179523021,592.4016250797421
2026-08-01,HYPT,PRDP,supramax,10.21,21,False,9.226830565130678,591.3760152049913
2026-08-02,HYPT,PRDP,supramax,10.33,17,False,10.764058338743771,597.1680706402101
2026-08-03,HYPT,PRDP,supramax,10.34,16,False,10.245530890820385,597.9523549850487
2026-08-04,HYPT,PRDP,supramax,10.3,18,False,10.583390644092368,604.0454070578761
2026-08-05,HYPT,PRDP,supramax,10.33,17,False,9.544489765204876,604.1948689606772
2026-08-06,HYPT,PRDP,supramax,10.22,18,False,9.352428134565786,590.0367373357907
2026-08-07,HYPT,PRDP,supramax,10.28,15,False,9.74745173701762,596.287682212372
2026-08-08,HYPT,PRDP,supramax,10.25,17,False,10.668059470176951,590.3575494999792
